,dt,exchangetimestamp,product,openinterest,clearedvolume
329,2017-02-06,2017-02-06 09:45:50.324000000 America/New_York,ESH8,5,4
330,2017-02-07,2017-02-07 02:06:42.423000000 America/New_York,ESH7,2842512,1164914
331,2017-02-07,2017-02-07 02:06:42.428000000 America/New_York,ESM7,33943,2200
332,2017-02-07,2017-02-07 02:06:42.432000000 America/New_York,ESU7,299,130
333,2017-02-07,2017-02-07 02:06:42.438000000 America/New_York,ESZ7,59,3
334,2017-02-07,2017-02-07 02:06:42.442000000 America/New_York,ESH8,5,1
335,2017-02-07,2017-02-07 07:51:44.298000000 America/New_York,ESH7,2842512,1164914
336,2017-02-07,2017-02-07 07:51:44.301000000 America/New_York,ESM7,33943,2200
337,2017-02-07,2017-02-07 07:51:44.305000000 America/New_York,ESU7,299,130
338,2017-02-07,2017-02-07 07:51:44.309000000 America/New_York,ESZ7,59,3
339,2017-02-07,2017-02-07 07:51:44.311000000 America/New_York,ESH8,5,1
340,2017-02-07,2017-02-07 10:06:58.306000000 America/New_York,ESH7,2840033,1164914
341,2017-02-07,2017-02-07 10:06:58.309000000 America/New_York,ESM7,33940,2200
342,2017-02-07,2017-02-07 10:06:58.313000000 America/New_York,ESU7,299,130
343,2017-02-07,2017-02-07 10:06:58.316000000 America/New_York,ESZ7,59,3
344,2017-02-07,2017-02-07 10:06:58.319000000 America/New_York,ESH8,5,1
345,2017-02-08,2017-02-08 02:06:49.500000000 America/New_York,ESH7,2856858,1202059
346,2017-02-08,2017-02-08 02:06:49.503000000 America/New_York,ESM7,34738,2268
347,2017-02-08,2017-02-08 02:06:49.506000000 America/New_York,ESU7,300,25
348,2017-02-08,2017-02-08 02:06:49.509000000 America/New_York,ESZ7,59,8
349,2017-02-08,2017-02-08 02:06:49.512000000 America/New_York,ESH8,5,0
350,2017-02-08,2017-02-08 07:51:41.646000000 America/New_York,ESH7,2856858,1202059
351,2017-02-08,2017-02-08 07:51:41.649000000 America/New_York,ESM7,34738,2268
352,2017-02-08,2017-02-08 07:51:41.653000000 America/New_York,ESU7,300,25
353,2017-02-08,2017-02-08 07:51:41.656000000 America/New_York,ESZ7,59,8
354,2017-02-08,2017-02-08 07:51:41.659000000 America/New_York,ESH8,5,0
355,2017-02-08,2017-02-08 09:44:12.054000000 America/New_York,ESH7,2855102,1202059
356,2017-02-08,2017-02-08 09:44:12.057000000 America/New_York,ESM7,34738,2268
357,2017-02-08,2017-02-08 09:44:12.060000000 America/New_York,ESU7,300,25
358,2017-02-08,2017-02-08 09:44:12.064000000 America/New_York,ESZ7,59,8
359,2017-02-08,2017-02-08 09:44:12.067000000 America/New_York,ESH8,5,0
360,2017-02-09,2017-02-09 02:06:40.283000000 America/New_York,ESH7,2886373,1283261
361,2017-02-09,2017-02-09 02:06:40.287000000 America/New_York,ESM7,36548,4946
362,2017-02-09,2017-02-09 02:06:40.290000000 America/New_York,ESU7,302,5
363,2017-02-09,2017-02-09 02:06:40.293000000 America/New_York,ESZ7,59,6
364,2017-02-09,2017-02-09 02:06:40.296000000 America/New_York,ESH8,4,1
365,2017-02-09,2017-02-09 07:51:40.755000000 America/New_York,ESH7,2886373,1283261
366,2017-02-09,2017-02-09 07:51:40.759000000 America/New_York,ESM7,36548,4946
367,2017-02-09,2017-02-09 07:51:40.763000000 America/New_York,ESU7,302,5
368,2017-02-09,2017-02-09 07:51:40.766000000 America/New_York,ESZ7,59,6
369,2017-02-09,2017-02-09 07:51:40.769000000 America/New_York,ESH8,4,1
370,2017-02-09,2017-02-09 09:45:19.792000000 America/New_York,ESH7,2882114,1283261
371,2017-02-09,2017-02-09 09:45:19.795000000 America/New_York,ESM7,36548,4946
372,2017-02-09,2017-02-09 09:45:19.798000000 America/New_York,ESU7,302,5
373,2017-02-09,2017-02-09 09:45:19.801000000 America/New_York,ESZ7,59,6
374,2017-02-09,2017-02-09 09:45:19.805000000 America/New_York,ESH8,4,1
375,2017-02-10,2017-02-10 02:06:52.100000000 America/New_York,ESH7,2889073,1354847
376,2017-02-10,2017-02-10 02:06:52.103000000 America/New_York,ESM7,40466,8535
377,2017-02-10,2017-02-10 02:06:52.106000000 America/New_York,ESU7,303,82
378,2017-02-10,2017-02-10 02:06:52.110000000 America/New_York,ESZ7,60,4
379,2017-02-10,2017-02-10 02:06:52.113000000 America/New_York,ESH8,5,1
380,2017-02-10,2017-02-10 07:51:35.577000000 America/New_York,ESH7,2889073,1354847
381,2017-02-10,2017-02-10 07:51:35.580000000 America/New_York,ESM7,40466,8535
382,2017-02-10,2017-02-10 07:51:35.584000000 America/New_York,ESU7,303,82
383,2017-02-10,2017-02-10 07:51:35.588000000 America/New_York,ESZ7,60,4
384,2017-02-10,2017-02-10 07:51:35.591000000 America/New_York,ESH8,5,1
385,2017-02-10,2017-02-10 09:44:00.822000000 America/New_York,ESH7,2888499,1354847
386,2017-02-10,2017-02-10 09:44:00.825000000 America/New_York,ESM7,40466,8535
387,2017-02-10,2017-02-10 09:44:00.828000000 America/New_York,ESU7,303,82
388,2017-02-10,2017-02-10 09:44:00.832000000 America/New_York,ESZ7,60,4
389,2017-02-10,2017-02-10 09:44:00.835000000 America/New_York,ESH8,5,1
390,2017-02-12,2017-02-12 16:06:45.302000000 America/New_York,ESH8,5,1
391,2017-02-13,2017-02-13 02:06:38.734000000 America/New_York,ESH8,5,1
392,2017-02-13,2017-02-13 07:51:46.733000000 America/New_York,ESU7,302,17
393,2017-02-13,2017-02-13 07:51:46.740000000 America/New_York,ESH8,5,1
394,2017-02-13,2017-02-13 09:45:56.224000000 America/New_York,ESU7,302,17
395,2017-02-13,2017-02-13 09:45:56.231000000 America/New_York,ESH8,5,1
396,2017-02-14,2017-02-14 02:06:49.977000000 America/New_York,ESH7,2937776,1210205
397,2017-02-14,2017-02-14 02:06:49.980000000 America/New_York,ESM7,53301,16517
398,2017-02-14,2017-02-14 02:06:49.983000000 America/New_York,ESU7,297,46
399,2017-02-14,2017-02-14 02:06:49.986000000 America/New_York,ESZ7,59,15
400,2017-02-14,2017-02-14 02:06:49.990000000 America/New_York,ESH8,5,1
401,2017-02-14,2017-02-14 07:51:36.612000000 America/New_York,ESH7,2937776,1210205
402,2017-02-14,2017-02-14 07:51:36.615000000 America/New_York,ESM7,53301,16517
403,2017-02-14,2017-02-14 07:51:36.618000000 America/New_York,ESU7,297,46
404,2017-02-14,2017-02-14 07:51:36.622000000 America/New_York,ESZ7,59,15
405,2017-02-14,2017-02-14 07:51:36.626000000 America/New_York,ESH8,5,1
406,2017-02-14,2017-02-14 09:47:46.387000000 America/New_York,ESH7,2938992,1210205
407,2017-02-14,2017-02-14 09:47:46.390000000 America/New_York,ESM7,53301,16517
408,2017-02-14,2017-02-14 09:47:46.394000000 America/New_York,ESU7,297,46
409,2017-02-14,2017-02-14 09:47:46.397000000 America/New_York,ESZ7,59,15
410,2017-02-14,2017-02-14 09:47:46.400000000 America/New_York,ESH8,5,1
411,2017-02-15,2017-02-15 02:06:51.060000000 America/New_York,ESH7,2960067,1390309
412,2017-02-15,2017-02-15 02:06:51.064000000 America/New_York,ESM7,58806,10951
413,2017-02-15,2017-02-15 02:06:51.067000000 America/New_York,ESU7,293,41
414,2017-02-15,2017-02-15 02:06:51.070000000 America/New_York,ESZ7,63,13
415,2017-02-15,2017-02-15 02:06:51.073000000 America/New_York,ESH8,5,1
416,2017-02-15,2017-02-15 07:51:54.923000000 America/New_York,ESH7,2960067,1390309
417,2017-02-15,2017-02-15 07:51:54.926000000 America/New_York,ESM7,58806,10951
418,2017-02-15,2017-02-15 07:51:54.929000000 America/New_York,ESU7,293,41
419,2017-02-15,2017-02-15 07:51:54.932000000 America/New_York,ESZ7,63,13
420,2017-02-15,2017-02-15 07:51:54.936000000 America/New_York,ESH8,5,1
421,2017-02-15,2017-02-15 09:44:16.492000000 America/New_York,ESH7,2959085,1390309
422,2017-02-15,2017-02-15 09:44:16.495000000 America/New_York,ESM7,58789,10951
423,2017-02-15,2017-02-15 09:44:16.498000000 America/New_York,ESU7,293,41
424,2017-02-15,2017-02-15 09:44:16.502000000 America/New_York,ESZ7,63,13
425,2017-02-15,2017-02-15 09:44:16.505000000 America/New_York,ESH8,5,1
426,2017-02-16,2017-02-16 02:06:41.045000000 America/New_York,ESH7,2986309,1532340
427,2017-02-16,2017-02-16 02:06:41.048000000 America/New_York,ESM7,77903,22994
428,2017-02-16,2017-02-16 02:06:41.051000000 America/New_York,ESU7,310,70
429,2017-02-16,2017-02-16 02:06:41.055000000 America/New_York,ESZ7,63,7
430,2017-02-16,2017-02-16 02:06:41.058000000 America/New_York,ESH8,7,2
431,2017-02-16,2017-02-16 07:51:47.799000000 America/New_York,ESH7,2986309,1532340
432,2017-02-16,2017-02-16 07:51:47.802000000 America/New_York,ESM7,77903,22994
433,2017-02-16,2017-02-16 07:51:47.805000000 America/New_York,ESU7,310,70
434,2017-02-16,2017-02-16 07:51:47.808000000 America/New_York,ESZ7,63,7
435,2017-02-16,2017-02-16 07:51:47.812000000 America/New_York,ESH8,7,2
436,2017-02-16,2017-02-16 09:44:19.035000000 America/New_York,ESH7,2985535,1532340
437,2017-02-16,2017-02-16 09:44:19.038000000 America/New_York,ESM7,77901,22994
438,2017-02-16,2017-02-16 09:44:19.042000000 America/New_York,ESU7,309,70
439,2017-02-16,2017-02-16 09:44:19.045000000 America/New_York,ESZ7,63,7
440,2017-02-16,2017-02-16 09:44:19.049000000 America/New_York,ESH8,7,2
441,2017-02-17,2017-02-17 02:06:52.203000000 America/New_York,ESH7,2988014,1737007
442,2017-02-17,2017-02-17 02:06:52.206000000 America/New_York,ESM7,82624,9916
443,2017-02-17,2017-02-17 02:06:52.209000000 America/New_York,ESU7,315,38
444,2017-02-17,2017-02-17 02:06:52.212000000 America/New_York,ESZ7,63,2
445,2017-02-17,2017-02-17 02:06:52.216000000 America/New_York,ESH8,7,0
446,2017-02-17,2017-02-17 07:51:55.357000000 America/New_York,ESH7,2988014,1737007
447,2017-02-17,2017-02-17 07:51:55.361000000 America/New_York,ESM7,82624,9916
448,2017-02-17,2017-02-17 07:51:55.362000000 America/New_York,ESU7,315,38
449,2017-02-17,2017-02-17 07:51:55.365000000 America/New_York,ESZ7,63,2
450,2017-02-17,2017-02-17 07:51:55.368000000 America/New_York,ESH8,7,0
451,2017-02-17,2017-02-17 09:45:43.515000000 America/New_York,ESH7,2986733,1737007
452,2017-02-17,2017-02-17 09:45:43.518000000 America/New_York,ESM7,82589,9916
453,2017-02-17,2017-02-17 09:45:43.522000000 America/New_York,ESU7,315,38
454,2017-02-17,2017-02-17 09:45:43.525000000 America/New_York,ESZ7,63,2
455,2017-02-17,2017-02-17 09:45:43.529000000 America/New_York,ESH8,7,0
456,2017-02-19,2017-02-19 16:06:50.690000000 America/New_York,ESH7,2961425,1399520
457,2017-02-19,2017-02-19 16:06:50.693000000 America/New_York,ESM7,86342,8219
458,2017-02-19,2017-02-19 16:06:50.697000000 America/New_York,ESU7,330,52
459,2017-02-19,2017-02-19 16:06:50.700000000 America/New_York,ESZ7,63,6
460,2017-02-19,2017-02-19 16:06:50.703000000 America/New_York,ESH8,7,0
461,2017-02-21,2017-02-21 02:06:45.294000000 America/New_York,ESH7,2956210,0
462,2017-02-21,2017-02-21 02:06:45.297000000 America/New_York,ESM7,86342,0
463,2017-02-21,2017-02-21 02:06:45.300000000 America/New_York,ESU7,330,0
464,2017-02-21,2017-02-21 02:06:45.303000000 America/New_York,ESZ7,63,0
465,2017-02-21,2017-02-21 02:06:45.306000000 America/New_York,ESH8,7,0
466,2017-02-21,2017-02-21 07:51:51.955000000 America/New_York,ESH7,2956210,0
467,2017-02-21,2017-02-21 07:51:51.958000000 America/New_York,ESM7,86342,0
468,2017-02-21,2017-02-21 07:51:51.962000000 America/New_York,ESU7,330,0
469,2017-02-21,2017-02-21 07:51:51.965000000 America/New_York,ESZ7,63,0
470,2017-02-21,2017-02-21 07:51:51.968000000 America/New_York,ESH8,7,0
471,2017-02-21,2017-02-21 09:46:53.326000000 America/New_York,ESH7,2959348,1399520
472,2017-02-21,2017-02-21 09:46:53.329000000 America/New_York,ESM7,86339,8219
473,2017-02-21,2017-02-21 09:46:53.332000000 America/New_York,ESU7,330,52
474,2017-02-21,2017-02-21 09:46:53.336000000 America/New_York,ESZ7,63,6
475,2017-02-21,2017-02-21 09:46:53.339000000 America/New_York,ESH8,7,0
476,2017-02-22,2017-02-22 02:06:40.059000000 America/New_York,ESH7,2971116,1653551
477,2017-02-22,2017-02-22 02:06:40.062000000 America/New_York,ESM7,87698,12564
478,2017-02-22,2017-02-22 02:06:40.065000000 America/New_York,ESU7,340,84
479,2017-02-22,2017-02-22 02:06:40.069000000 America/New_York,ESZ7,69,21
480,2017-02-22,2017-02-22 02:06:40.072000000 America/New_York,ESH8,7,1
481,2017-02-22,2017-02-22 07:51:42.241000000 America/New_York,ESH7,2971116,1653551
482,2017-02-22,2017-02-22 07:51:42.244000000 America/New_York,ESM7,87698,12564
483,2017-02-22,2017-02-22 07:51:42.249000000 America/New_York,ESU7,340,84
484,2017-02-22,2017-02-22 07:51:42.251000000 America/New_York,ESZ7,69,21
485,2017-02-22,2017-02-22 07:51:42.254000000 America/New_York,ESH8,7,1
486,2017-02-22,2017-02-22 09:51:31.433000000 America/New_York,ESH7,2968353,1653551
487,2017-02-22,2017-02-22 09:51:31.437000000 America/New_York,ESM7,87686,12564
488,2017-02-22,2017-02-22 09:51:31.440000000 America/New_York,ESU7,340,84
489,2017-02-22,2017-02-22 09:51:31.443000000 America/New_York,ESZ7,68,21
490,2017-02-22,2017-02-22 09:51:31.447000000 America/New_York,ESH8,7,1
491,2017-02-23,2017-02-23 02:06:40.562000000 America/New_York,ESH7,2968201,1301504
492,2017-02-23,2017-02-23 02:06:40.565000000 America/New_York,ESM7,90174,7718
493,2017-02-23,2017-02-23 02:06:40.568000000 America/New_York,ESU7,600,272
494,2017-02-23,2017-02-23 02:06:40.571000000 America/New_York,ESZ7,70,3
495,2017-02-23,2017-02-23 02:06:40.574000000 America/New_York,ESH8,7,0
496,2017-02-23,2017-02-23 07:51:50.656000000 America/New_York,ESH7,2968201,1301504
497,2017-02-23,2017-02-23 07:51:50.659000000 America/New_York,ESM7,90174,7718
498,2017-02-23,2017-02-23 07:51:50.662000000 America/New_York,ESU7,600,272
499,2017-02-23,2017-02-23 07:51:50.666000000 America/New_York,ESZ7,70,3
500,2017-02-23,2017-02-23 07:51:50.669000000 America/New_York,ESH8,7,0
501,2017-02-23,2017-02-23 09:44:50.740000000 America/New_York,ESH7,2968035,1301504
502,2017-02-23,2017-02-23 09:44:50.743000000 America/New_York,ESM7,90174,7718
503,2017-02-23,2017-02-23 09:44:50.747000000 America/New_York,ESU7,600,272
504,2017-02-23,2017-02-23 09:44:50.750000000 America/New_York,ESZ7,70,3
505,2017-02-23,2017-02-23 09:44:50.753000000 America/New_York,ESH8,7,0
506,2017-02-24,2017-02-24 02:06:38.976000000 America/New_York,ESH7,2982533,1556359
507,2017-02-24,2017-02-24 02:06:38.980000000 America/New_York,ESM7,93017,13376
508,2017-02-24,2017-02-24 02:06:38.983000000 America/New_York,ESU7,773,242
509,2017-02-24,2017-02-24 02:06:38.986000000 America/New_York,ESZ7,79,27
510,2017-02-24,2017-02-24 02:06:38.990000000 America/New_York,ESH8,7,0
511,2017-02-24,2017-02-24 07:51:41.546000000 America/New_York,ESH7,2982533,1556359
512,2017-02-24,2017-02-24 07:51:41.549000000 America/New_York,ESM7,93017,13376
513,2017-02-24,2017-02-24 07:51:41.552000000 America/New_York,ESU7,773,242
514,2017-02-24,2017-02-24 07:51:41.556000000 America/New_York,ESZ7,79,27
515,2017-02-24,2017-02-24 07:51:41.559000000 America/New_York,ESH8,7,0
516,2017-02-24,2017-02-24 09:45:48.436000000 America/New_York,ESH7,2980360,1556359
517,2017-02-24,2017-02-24 09:45:48.439000000 America/New_York,ESM7,92990,13376
518,2017-02-24,2017-02-24 09:45:48.443000000 America/New_York,ESU7,773,242
519,2017-02-24,2017-02-24 09:45:48.447000000 America/New_York,ESZ7,79,27
520,2017-02-24,2017-02-24 09:45:48.450000000 America/New_York,ESH8,7,0
521,2017-02-26,2017-02-26 16:06:44.464000000 America/New_York,ESH8,7,0
522,2017-02-27,2017-02-27 02:06:56.354000000 America/New_York,ESH8,7,0
523,2017-02-27,2017-02-27 07:51:45.652000000 America/New_York,ESH8,7,0
524,2017-02-27,2017-02-27 09:47:39.796000000 America/New_York,ESU7,797,129
525,2017-02-27,2017-02-27 09:47:39.800000000 America/New_York,ESZ7,81,17
526,2017-02-27,2017-02-27 09:47:39.802000000 America/New_York,ESH8,7,0
527,2017-02-28,2017-02-28 02:06:44.663000000 America/New_York,ESH7,3014050,1156575
528,2017-02-28,2017-02-28 02:06:44.666000000 America/New_York,ESM7,103178,14456
529,2017-02-28,2017-02-28 02:06:44.669000000 America/New_York,ESU7,840,217
530,2017-02-28,2017-02-28 02:06:44.672000000 America/New_York,ESZ7,83,13
531,2017-02-28,2017-02-28 02:06:44.675000000 America/New_York,ESH8,7,0
532,2017-02-28,2017-02-28 07:51:50.972000000 America/New_York,ESH7,3014050,1156575
533,2017-02-28,2017-02-28 07:51:50.976000000 America/New_York,ESM7,103178,14456
534,2017-02-28,2017-02-28 07:51:50.979000000 America/New_York,ESU7,840,217
535,2017-02-28,2017-02-28 07:51:50.983000000 America/New_York,ESZ7,83,13
536,2017-02-28,2017-02-28 07:51:50.986000000 America/New_York,ESH8,7,0
537,2017-02-28,2017-02-28 09:48:48.375000000 America/New_York,ESH7,3011470,1156575
538,2017-02-28,2017-02-28 09:48:48.378000000 America/New_York,ESM7,103178,14456
539,2017-02-28,2017-02-28 09:48:48.382000000 America/New_York,ESU7,840,217
540,2017-02-28,2017-02-28 09:48:48.386000000 America/New_York,ESZ7,83,13
541,2017-02-28,2017-02-28 09:48:48.389000000 America/New_York,ESH8,7,0
542,2017-03-01,2017-03-01 02:07:05.539000000 America/New_York,ESH7,2988303,1610710
543,2017-03-01,2017-03-01 02:07:05.540000000 America/New_York,ESM7,118304,29949
544,2017-03-01,2017-03-01 02:07:05.543000000 America/New_York,ESU7,1298,673
545,2017-03-01,2017-03-01 02:07:05.548000000 America/New_York,ESZ7,95,30
546,2017-03-01,2017-03-01 02:07:05.553000000 America/New_York,ESH8,7,0
547,2017-03-01,2017-03-01 07:51:46.714000000 America/New_York,ESH7,2988303,1610710
548,2017-03-01,2017-03-01 07:51:46.718000000 America/New_York,ESM7,118304,29949
549,2017-03-01,2017-03-01 07:51:46.721000000 America/New_York,ESU7,1298,673
550,2017-03-01,2017-03-01 07:51:46.724000000 America/New_York,ESZ7,95,30
551,2017-03-01,2017-03-01 07:51:46.728000000 America/New_York,ESH8,7,0
552,2017-03-01,2017-03-01 09:45:11.391000000 America/New_York,ESH7,2997859,1610710
553,2017-03-01,2017-03-01 09:45:11.396000000 America/New_York,ESM7,118295,29949
554,2017-03-01,2017-03-01 09:45:11.400000000 America/New_York,ESU7,1298,673
555,2017-03-01,2017-03-01 09:45:11.404000000 America/New_York,ESZ7,92,30
556,2017-03-01,2017-03-01 09:45:11.409000000 America/New_York,ESH8,7,0
557,2017-03-02,2017-03-02 02:06:59.761000000 America/New_York,ESH7,3045874,2171551
558,2017-03-02,2017-03-02 02:06:59.765000000 America/New_York,ESM7,140956,48218
559,2017-03-02,2017-03-02 02:06:59.768000000 America/New_York,ESU7,1335,285
560,2017-03-02,2017-03-02 02:06:59.771000000 America/New_York,ESZ7,100,32
561,2017-03-02,2017-03-02 02:06:59.774000000 America/New_York,ESH8,8,2
562,2017-03-02,2017-03-02 07:51:53.314000000 America/New_York,ESH7,3045874,2171551
563,2017-03-02,2017-03-02 07:51:53.316000000 America/New_York,ESM7,140956,48218
564,2017-03-02,2017-03-02 07:51:53.319000000 America/New_York,ESU7,1335,285
565,2017-03-02,2017-03-02 07:51:53.322000000 America/New_York,ESZ7,100,32
566,2017-03-02,2017-03-02 07:51:53.325000000 America/New_York,ESH8,8,2
567,2017-03-02,2017-03-02 09:44:24.934000000 America/New_York,ESH7,3017456,2171551
568,2017-03-02,2017-03-02 09:44:24.938000000 America/New_York,ESM7,140940,48218
569,2017-03-02,2017-03-02 09:44:24.944000000 America/New_York,ESU7,1335,285
570,2017-03-02,2017-03-02 09:44:24.946000000 America/New_York,ESZ7,100,32
571,2017-03-02,2017-03-02 09:44:24.950000000 America/New_York,ESH8,8,2
572,2017-03-03,2017-03-03 02:06:47.189000000 America/New_York,ESH7,3007811,1744834
573,2017-03-03,2017-03-03 02:06:47.192000000 America/New_York,ESM7,149653,24918
574,2017-03-03,2017-03-03 02:06:47.195000000 America/New_York,ESU7,1461,202
575,2017-03-03,2017-03-03 02:06:47.198000000 America/New_York,ESZ7,110,22
576,2017-03-03,2017-03-03 02:06:47.202000000 America/New_York,ESH8,9,2
577,2017-03-03,2017-03-03 07:51:58.934000000 America/New_York,ESH7,3007811,1744834
578,2017-03-03,2017-03-03 07:51:58.937000000 America/New_York,ESM7,149653,24918
579,2017-03-03,2017-03-03 07:51:58.940000000 America/New_York,ESU7,1461,202
580,2017-03-03,2017-03-03 07:51:58.959000000 America/New_York,ESZ7,110,22
581,2017-03-03,2017-03-03 07:51:58.964000000 America/New_York,ESH8,9,2
582,2017-03-03,2017-03-03 09:45:13.109000000 America/New_York,ESH7,3006952,1744834
583,2017-03-03,2017-03-03 09:45:13.113000000 America/New_York,ESM7,149632,24918
584,2017-03-03,2017-03-03 09:45:13.116000000 America/New_York,ESU7,1461,202
585,2017-03-03,2017-03-03 09:45:13.119000000 America/New_York,ESZ7,110,22
586,2017-03-03,2017-03-03 09:45:13.123000000 America/New_York,ESH8,9,2
587,2017-03-06,2017-03-06 02:07:01.191000000 America/New_York,ESZ7,218,150
588,2017-03-06,2017-03-06 07:51:50.964000000 America/New_York,ESH7,3030442,1357594
589,2017-03-06,2017-03-06 07:51:50.968000000 America/New_York,ESM7,168562,29061
590,2017-03-06,2017-03-06 07:51:50.971000000 America/New_York,ESU7,1471,63
591,2017-03-06,2017-03-06 07:51:50.975000000 America/New_York,ESZ7,218,150
592,2017-03-06,2017-03-06 09:46:32.470000000 America/New_York,ESH7,3023373,1357594
593,2017-03-06,2017-03-06 09:46:32.474000000 America/New_York,ESM7,168489,29061
594,2017-03-06,2017-03-06 09:46:32.477000000 America/New_York,ESU7,1469,63
595,2017-03-06,2017-03-06 09:46:32.481000000 America/New_York,ESZ7,218,150
